OBJECTID,HUC_12,PIMPV
41577,101900010209,0.345692207698418
41578,101900010210,0.537537917087968
41579,101900010301,0.646014481776593
41580,101900010302,0.799904887525012
41581,101900010303,0.559995008215645
41582,101900010304,0.426687892490551
41583,101900010305,0.414247889708751
41584,101900010306,0.524582577937802
41585,101900010307,0.405621561857118
41586,101900010401,0.333428474095626
41587,101900010402,0.269221572306221
41588,101900010403,0.233390622978692
41589,101900010404,0.215990462580147
41590,101900010405,0.440050616893388
41591,101900010501,0.108606948098997
41592,101900010502,0.278408546308479
41593,101900010503,0.228340921074265
41594,101900010504,0.068067925684399
41595,101900010505,0.240591023139113
41596,101900010506,0.132063921350060
41597,101900010507,0.229491010748542
41598,101900010601,0.574261452368558
41599,101900010602,0.457478307356993
41600,101900010603,1.210380507595770
41601,101900010604,0.349257158762743
41602,101900010605,0.428325288369218
41603,101900010606,0.317965081167807
41604,101900020101,0.830558690744921
41605,101900020102,2.466346325392200
41606,101900020103,0.227942166765696
41607,101900020104,0.315036075326085
41608,101900020105,0.172750846408932
41609,101900020201,0.177869202580877
41610,101900020202,0.335891034843674
41611,101900020203,0.018403395020500
41612,101900020204,0.327196391727844
41613,101900020301,0.617225310660562
41614,101900020302,0.753885014551645
41615,101900020303,0.139811884987727
41616,101900020304,0.577817296739139
41617,101900020305,0.743453203214355
41618,101900020401,0.226066120620801
41619,101900020402,0.003801501965973
41620,101900020403,0.058631698190931
41621,101900020404,0.196709449564993
41622,101900020405,0.140104107941519
41623,101900020406,0.152033524303095
41624,101900020407,0.191828484937980
41625,101900020408,0.346991738867620
41626,101900020501,1.206584445257960
41627,101900020502,0.228314844162705
41628,101900020503,4.815328661681480
41629,101900020504,17.114915331206198
41630,101900020601,0.701600724856539
41631,101900020602,0.543074477290564
41632,101900020603,0.142913396162025
41633,101900020604,0.245945683936460
41634,101900020605,0.267720759150936
41635,101900020606,0.722445260955318
41636,101900020607,0.388240123140072
41637,101900020608,3.488307171726670
41638,101900020701,0.172586293146573
41639,101900020702,1.665911229373020
41640,101900020703,7.892330290299140
41641,101900020801,0.268808965087879
41642,101900020802,0.234152179488176
41643,101900020803,1.176780226247300
41644,101900020804,1.872305891533360
41645,101900020805,4.994962614525920
41646,101900020806,3.138560269258780
41647,101900020807,2.782943884442570
41648,101900020808,8.308239080172470
41649,101900020809,29.897245587992700
41650,101900020901,34.268347399608601
41651,101900020902,30.164003989482300
41652,101900020903,35.964096395653002
41653,101900020904,46.958783107370500
41654,101900030101,0.114299603940577
41655,101900030102,0.697106867353914
41656,101900030103,0.300076773763653
41657,101900030104,0.154958397395315
41658,101900030105,2.718543919810080
41659,101900030106,3.013433127449170
41660,101900030107,6.909306606668030
41661,101900030108,14.351952407570099
41662,101900030201,0.882346655268220
41663,101900030202,7.643030593365930
41664,101900030203,42.130431534649802
41665,101900030204,49.205224162127102
41666,101900030301,18.516123655293601
41667,101900030302,22.705117085863002
41668,101900030303,30.789323641473199
41669,101900030304,54.773693250918399
41670,101900030401,10.695532485711000
41671,101900030402,34.618767094466698
41672,101900030403,11.415901401643300
41673,101900030404,19.234901429018500
41674,101900030405,24.465771197435700
41675,101900030406,20.749012227861002
41676,101900030407,35.755979290551302
41677,101900030408,6.255417417357630
41678,101900030409,13.918479363662200
41679,101900030501,3.514377463144070
41680,101900030502,6.165936814352660
41681,101900030503,2.196628544842730
41682,101900030504,0.446898537140562
41683,101900030505,0.861571719226857
41684,101900030601,3.221548616217960
41685,101900030602,4.350339608597220
41686,101900030603,2.334262204893920
41687,101900030604,1.526623107852410
41688,101900030605,6.309106018474130
41689,101900030606,7.543420159329000
41690,101900030607,2.480033928026840
41691,101900030701,0.162492031295277
41692,101900030702,1.284001800155470
41693,101900030703,1.457517833369760
41694,101900030704,0.809486636676369
41695,101900030705,0.343142572341611
41696,101900030706,1.271100212283140
41697,101900030707,0.740265101938635
41698,101900030801,5.497573203248840
41699,101900030802,0.476653990307390
41700,101900030803,1.546169268222830
41701,101900030804,0.872968050684905
41702,101900030805,0.424548148148148
41703,101900030806,0.653386636731234
41704,101900030901,0.610072453590873
41705,101900030902,0.879310219851113
41706,101900030903,1.099581827949060
41707,101900030904,0.230388686477993
41708,101900030905,0.468742860499879
41709,101900030906,0.438083198525867
41710,101900030907,0.721811718171781
41711,101900030908,1.032306665925390
41712,101900030909,0.228812151776412
41713,101900030910,0.291924507337850
41714,101900031001,0.358305045066136
41715,101900031002,0.503760946333275
41716,101900031003,0.109179968972225
41717,101900031004,0.137344597336481
41718,101900031005,0.080792538412735
41719,101900031006,0.058614732956293
41720,101900031007,0.156357643530602
41721,101900031101,0.676379120616239
41722,101900031102,0.263092753345973
41723,101900031103,0.416433206210349
41724,101900031104,0.091883038097549
41725,101900031105,0.093936363299626
41726,101900031201,0.553965843391149
41727,101900031202,0.158442139674262
41728,101900031203,0.547649952461659
41729,101900031204,0.077378557056625
41730,101900031205,0.363334982020399
41731,101900031206,0.324703635035676
41732,101900040101,0.296483926687611
41733,101900040102,1.221601717876290
41734,101900040103,0.677294410736042
41735,101900040104,2.582247661355770
41736,101900040201,0.869379590374395
41737,101900040202,1.457682610827090
41738,101900040203,0.277366659870228
41739,101900040204,0.628239859423049
41740,101900040205,0.916896543154651
41741,101900040206,1.525403356294210
41742,101900040207,3.828777442961690
41743,101900040301,1.212421649962780
41744,101900040302,0.144966544247120
41745,101900040303,10.903699180586200
41746,101900040304,21.831221242577701
41747,101900040401,1.667785917785920
41748,101900040402,5.875638726269840
41749,101900040403,32.136606927758201
41750,101900040404,48.765376329140302
41751,101900050101,0.261244926132734
41752,101900050102,0.349796382736659
41753,101900050103,0.481919504643963
41754,101900050201,0.368997949225656
41755,101900050202,0.093493460254211
41756,101900050203,0.274627597621529
41757,101900050204,0.888144756361977
41758,101900050301,0.458353547038848
41759,101900050302,0.786432084980535
41760,101900050303,0.532341959294671
41761,101900050304,6.087808109003170
41762,101900050401,0.304483583728867
41763,101900050402,1.094000206314820
41764,101900050403,0.730184193188003
41765,101900050404,0.948966613672496
41766,101900050405,7.283323637110300
41767,101900050406,23.676793350599301
41768,101900050501,0.508811635494692
41769,101900050502,0.835675509838846
41770,101900050503,0.718564558809308
41771,101900050504,4.403067647253690
41772,101900050601,5.586711125569290
41773,101900050602,1.996625559018840
41774,101900050603,21.878212076051099
41775,101900050604,23.889366239626600
41776,101900050605,8.100150626039481
41777,101900050701,1.587706630615130
41778,101900050702,14.107297780045901
41779,101900050703,14.289976799269200
41780,101900050704,7.423820488313490
41781,101900050705,3.300388846912260
41782,101900050706,14.465904572564600
41783,101900050707,10.178940163139600
41784,101900050708,5.089407229673920
41785,101900050709,1.125522293103150
41786,101900060101,0.079449435516752
41787,101900060102,0.030481769244329
41788,101900060103,0.170732313813254
41789,101900060104,0.405999133939576
41790,101900060201,0.191002970324515
41791,101900060202,0.150064163560336
41792,101900060203,0.788259315977540
41793,101900060204,0.751594025679099
41794,101900060205,0.545804705392463
41795,101900060206,2.918451861303250
41796,101900060207,2.448108251971590
41797,101900060301,0.248014358341319
41798,101900060302,0.214908781680942
41799,101900060303,0.303180591784871
41800,101900060304,0.724227406871207
41801,101900060401,0.144684405855850
41802,101900060402,0.390518084066471
41803,101900060403,0.083954315671223
41804,101900060404,0.545888189276856
41805,101900060501,3.454085248557250
41806,101900060502,1.927043102116480
41807,101900060503,4.266861989837730
41808,101900060504,4.887056751781000
41809,101900060601,0.163988319344708
41810,101900060602,0.889658952973883
41811,101900060603,1.425602987311550
41812,101900060604,12.112724976318299
41813,101900060605,22.503961306523799
41814,101900060606,6.521144024514810
41815,101900060607,3.180210889919100
41816,101900070101,0.027847134973521
41817,101900070102,0.102816307686131
41818,101900070103,0.141930951425130
41819,101900070104,0.062328227402894
41820,101900070105,0.124087417092141
41821,101900070201,0.000000000000000
41822,101900070202,0.302677633881694
41823,101900070203,0.128860059205099
41824,101900070204,0.312738658218204
41825,101900070205,0.068224555554426
41826,101900070206,0.154518671868779
41827,101900070207,0.098069912553396
41828,101900070208,0.273451092565834
41829,101900070209,0.233765920494018
41830,101900070210,0.298258163739762
41831,101900070301,0.245206902061032
41832,101900070302,0.221694270974749
41833,101900070303,0.477096389137571
41834,101900070304,0.473456207938360
41835,101900070305,0.431404991627462
41836,101900070401,0.379546321434181
41837,101900070402,0.108956196875862
41838,101900070403,0.098147931987082
41839,101900070404,0.119765736559762
41840,101900070501,0.123449025545462
41841,101900070502,0.258995947634089
41842,101900070503,0.218845598845599
41843,101900070504,0.093398429208236
41844,101900070601,0.389620906420709
41845,101900070602,0.533237212862343
41846,101900070603,0.111187899539793
41847,101900070701,0.126255401579496
41848,101900070702,0.067484946021284
41849,101900070703,0.248929313029936
41850,101900070704,0.197504847620093
41851,101900070801,0.582937079494110
41852,101900070802,1.649367179807390
41853,101900070803,0.160006820894674
41854,101900070804,6.210564903405550
41855,101900070805,9.678530740348339
41856,101900070901,0.058395085185889
41857,101900070902,0.089842816435334
41858,101900070903,3.839627122359610
41859,101900070904,0.364457969273985
41860,101900070905,1.287172011661810
41861,101900071001,4.042259913379500
41862,101900071002,21.748528262888900
41863,101900071003,4.290442725075930
41864,101900071004,12.650581288060501
41865,101900071005,8.357281535446170
41866,101900071006,0.491426325751500
41867,101900071007,4.037776985633640
41868,101900071008,13.933157395141199
41869,101900080101,0.603739180268084
41870,101900080102,0.045278762487915
41871,101900080103,0.763399568152623
41872,101900080104,0.045607754469707
41873,101900080105,0.302444289948406
41874,101900080201,0.323360193327945
41875,101900080202,0.559128322274194
41876,101900080203,1.970887319759600
41877,101900080204,0.710602749180422
41878,101900080301,0.174454674997260
41879,101900080302,0.171531400925465
41880,101900080303,0.050833882973711
41881,101900080304,0.354386381362542
41882,101900080305,0.876071600027433
41883,101900080306,1.144876780824640
41884,101900090101,0.537095662942710
41885,101900090102,0.197460854845535
41886,101900090103,0.686898231516274
41887,101900090104,0.162088471620885
41888,101900090105,0.126766516100061
41889,101900090106,0.316363096483355
41890,101900090107,20.435802722046500
41891,101900090108,6.043007803734820
41892,101900090109,9.852577395941340
41893,101900090202,0.280765656007436
41894,101900090203,0.657545496702573
41895,101900090204,0.160195365480622
41896,101900090205,0.153766787513966
41897,101900090206,0.097179548834682
41898,101900090207,0.280439724373091
41899,101900090301,0.549646490774271
41900,101900090302,0.061330117160579
41901,101900090303,0.056415959206922
41902,101900090304,0.170596186477237
41903,101900090305,0.066819860060417
41904,101900090306,0.055114384726538
41905,101900090307,0.053154267773521
41906,101900090308,0.019175624976315
41907,101900090401,0.066766769743102
41908,101900090402,0.062928309420629
41909,101900090403,0.070992835209826
41910,101900090501,0.176178442315117
41911,101900090502,0.074236502611282
41912,101900090503,0.213267186785472
41913,101900090504,0.165687035599423
41914,101900090601,0.088389599552593
41915,101900090602,0.550684533988330
41916,101900100101,0.341596893697791
41917,101900100102,0.250929480580819
41918,101900100103,0.330777092868978
41919,101900100201,0.141203064831973
41920,101900100202,0.090371642043669
41921,101900100203,0.501215926249702
41922,101900100204,0.054401932555756
41923,101900100205,0.124427519166207
41924,101900100206,0.429486833342333
41925,101900100207,0.849600883757394
41926,101900100208,2.108089693518750
41927,101900100209,0.149634808664711
41928,101900100301,0.393668489692890
41929,101900100302,0.140839706522415
41930,101900100303,0.543685146463956
41931,101900100304,0.530231633927558
41932,101900100401,0.124851925171528
41933,101900100402,0.108643283170558
41934,101900100403,0.129951482020345
41935,101900100404,0.961680726188454
41936,101900110101,0.045624276117674
41937,101900110102,0.044159901486819
41938,101900110103,0.048912097476066
41939,101900110104,0.062153734917981
41940,101900110105,0.350721199373997
41941,101900110106,0.891308175362404
41942,101900110107,0.047346473802274
41943,101900110108,0.438528821948202
41944,101900110109,0.736173287743664
41945,101900110201,0.124134963290828
41946,101900110202,0.090294387397270
41947,101900110203,0.059079095896884
41948,101900110204,0.069608856088561
41949,101900110205,0.079719775212637
41950,101900110206,0.126837481076951
41951,101900110207,0.067970633153624
41952,101900110208,0.393735701979834
41953,101900110209,0.970356413293908
41954,101900110301,0.049423761013483
41955,101900110302,0.031883040070974
41956,101900110303,0.038435764446688
41957,101900110304,0.041099715678310
41958,101900110305,0.056057449279322
41959,101900110306,0.359549962674629
41960,101900110307,0.290246030361194
41961,101900110308,0.229458784695754
41962,101900110401,0.086353742784139
41963,101900110402,0.090274955979954
41964,101900110403,0.078192461714643
41965,101900110404,0.027369789396089
41966,101900110405,0.034790476729062
41967,101900110406,0.060505721447616
41968,101900110501,0.091477986018621
41969,101900110502,0.095234561841106
41970,101900110503,0.293582698672837
41971,101900110504,0.895156193268158
41972,101900120101,0.001158495267656
41973,101900120102,0.067266013806389
41974,101900120103,0.111949022394389
41975,101900120104,0.081590885834158
41976,101900120105,0.114795481387319
41977,101900120106,0.112760682514219
41978,101900120107,0.547869576919947
41979,101900120201,2.703661298119740
41980,101900120202,0.023531023616653
41981,101900120203,0.071047837527832
41982,101900120204,0.096125080133913
41983,101900120205,0.036747994194803
41984,101900120206,5.152774208286930
41985,101900120301,0.119309312692103
41986,101900120302,0.102941326037651
41987,101900120303,0.044816199872693
41988,101900120304,0.388938341050364
41989,101900120401,0.223364504458196
41990,101900120402,0.863726771926296
41991,101900120501,0.142997053215462
41992,101900120502,0.236396124085925
41993,101900120503,0.117043623388582
41994,101900120601,0.172599233409389
41995,101900120602,0.092710471017609
41996,101900120603,0.097894788878610
41997,101900120604,0.139333781965007
41998,101900120605,0.433590992517295
41999,101900120606,0.146909372255447
42000,101900120607,0.246944823885257
42001,101900120701,0.236749471990345
42002,101900120702,0.339478353442158
42003,101900120703,0.075691264837804
42004,101900120704,0.049563699825480
42005,101900120705,0.369022130525332
42006,101900120706,0.072356776210986
42007,101900120707,0.082366881433756
42008,101900120708,0.091930012199402
42009,101900120709,0.519768216331424
42010,101900120801,0.055439700715351
42011,101900120802,0.071974948014655
42012,101900120803,0.056135421425062
42013,101900120804,0.122450930964343
42014,101900120805,0.085391545391545
42015,101900120806,0.094371446011501
42016,101900120807,0.066071496918896
42017,101900120808,0.137243250737814
42018,101900120809,0.307599612104618
42019,101900120901,0.394920011579756
42020,101900120902,0.111973855566749
42021,101900120903,0.145727784356573
42022,101900120904,2.965964959458430
42023,101900120905,0.576977229271684
42024,101900121001,0.501009531858947
42025,101900121002,0.378990700704851
42026,101900121003,0.284177467770201
42027,101900121004,0.227225426007024
42028,101900121005,0.494308002013085
42029,101900121101,0.214513715710723
42030,101900121102,0.241441722307379
42031,101900121103,0.234485112349186
42032,101900121104,0.070933915502031
42033,101900121105,0.482982930204969
42034,101900121201,0.242718365014538
42035,101900121202,0.221570271025426
42036,101900121203,0.178665550109603
42037,101900121204,0.240056873896843
42038,101900121205,0.101965616662878
42039,101900121206,0.198772099893828
42040,101900121207,0.352977841493440
42041,101900121301,0.156159508774378
42042,101900121302,0.216149549668749
42043,101900121303,0.211973773221627
42044,101900121304,0.606567530037616
42045,101900130101,0.092132833271706
42046,101900130102,0.227423471602452
42047,101900130103,0.250974178906350
42048,101900130104,0.069844344726866
42049,101900130105,0.136589136392383
42050,101900130106,0.062576836467653
42051,101900130201,0.200652991120617
42052,101900130202,0.138104171694133
42053,101900130203,0.127699040004845
42054,101900130204,0.136695046803707
42055,101900130205,0.071969847252529
42056,101900130206,0.104802293163702
42057,101900130207,0.074645910424907
42058,101900130301,0.119594289036759
42059,101900130302,0.069347264531161
42060,101900130303,0.174799369446833
42061,101900130304,0.146413096445363
42062,101900130305,0.215214606316992
42063,101900130306,0.101048132695634
42064,101900130307,0.160232681121100
42065,101900130401,0.077005019318962
42066,101900130402,0.086672974251537
42067,101900130403,0.150575252815345
42068,101900130404,0.137892899973430
42069,101900130405,0.258628949944800
42070,101900130406,0.060286834336232
42071,101900130407,0.100087702027886
42072,101900130408,0.210396588486141
42073,101900130409,3.228337511751800
42074,101900140101,0.083070009128572
42075,101900140102,1.217880277334720
42076,101900140103,0.441245669372770
42077,101900140104,0.295042284357486
42078,101900140105,0.036460936810844
42079,101900140201,0.250149056819191
42080,101900140202,0.210187890132439
42081,101900140203,0.246128491773560
42082,101900140204,0.482219861258671
42083,101900140205,0.256231080053876
42084,101900140206,0.185137193787319
42085,101900140207,0.046949083891258
42086,101900140301,0.157516737674985
42087,101900140302,0.207169276776580
42088,101900140303,0.106623407454301
42089,101900140304,0.105048292342925
42090,101900140305,0.103282523473301
42091,101900140401,0.158398673100121
42092,101900140402,0.143314163137748
42093,101900140403,0.093395782539886
42094,101900140404,0.216994242604725
42095,101900140405,0.151752005663049
42096,101900140406,0.210271268140095
42097,101900140407,0.280604768882376
42098,101900150101,0.082101817345607
42099,101900150102,0.142360073807223
42100,101900150103,0.099762125600207
42101,101900150104,0.233127042091101
42102,101900150105,0.155032148748275
42103,101900150106,0.554598362164152
42104,101900150107,0.402723407127430
42105,101900150201,0.157059613740644
42106,101900150202,0.239898018772522
42107,101900150203,0.182338661658957
42108,101900150204,0.530083521798518
42109,101900150205,2.292471941214960
42110,101900150206,1.570301219316540
42111,101900150207,0.150638937056140
42112,101900150208,0.311119354100405
42113,101900150301,1.558434466019420
42114,101900150302,0.498515841375113
42115,101900150303,0.618954050785973
42116,101900150304,0.138057387029337
42117,101900150305,0.121115159195311
42118,101900150306,0.178242440774703
42119,101900150401,0.087313968362922
42120,101900150402,0.048520059209333
42121,101900150403,0.179452414275717
42122,101900150404,0.152466263558449
42123,101900150405,0.084012673098145
42124,101900150406,0.222234796188579
42125,101900150407,0.118631347805542
42126,101900160101,0.508880059527988
42127,101900160102,0.241491135484068
42128,101900160103,1.799124846164360
42129,101900160104,0.988828543929603
42130,101900160105,0.978983852225828
42131,101900160106,0.656976274200719
42132,101900160107,0.840993067194880
42133,101900160201,0.137223829049382
42134,101900160202,0.088478882740185
42135,101900160203,0.165721865297260
42136,101900160301,0.144064639456696
42137,101900160302,0.200073512441553
42138,101900160303,0.173868058558280
42139,101900160401,0.200830110366947
42140,101900160402,0.166233929723520
42141,101900160403,0.276799737904586
42142,101900160501,0.347011810600613
42143,101900160502,0.346605177581558
42144,101900160503,0.798979755486744
42145,101900160504,0.597087698491138
42146,101900160505,0.291686133173152
42147,101900160601,0.295463890951718
42148,101900160602,0.296845112709135
42149,101900160603,0.197239178487257
42150,101900160604,0.744531913941942
42151,101900160701,0.753517413040268
42152,101900160702,5.549066188177610
42153,101900160703,0.189558219119190
42154,101900160704,0.167292890649907
42155,101900160705,0.527719453084407
42156,101900160706,1.024704782733530
42157,101900160707,0.563780435818350
42158,101900170101,0.078834229456939
42159,101900170102,0.075440033160454
42160,101900170103,0.079798251791706
42161,101900170104,0.162473236717367
42162,101900170201,0.117181223459199
42163,101900170202,0.062799822755383
42164,101900170203,0.227671486125887
42165,101900170204,0.036610259355808
42166,101900170205,0.170574534161491
42167,101900170206,0.221822662215791
42168,101900170301,0.086116116350362
42169,101900170302,0.114297928865342
42170,101900170303,0.366452797557408
42171,101900170401,0.164980906643773
42172,101900170402,0.105631180052513
42173,101900170403,0.179945825910832
42174,101900170404,0.243458039805759
42175,101900170405,0.211787891732360
42176,101900170406,0.242918244790392
42177,101900170407,0.242427998377428
42178,101900170408,0.651459638340622
42179,101900180101,0.567169385604228
42180,101900180102,0.598060819744381
42181,101900180103,1.227561204932560
42182,101900180104,0.713297365915582
42183,101900180105,0.724601204332849
42184,101900180201,0.199092055485498
42185,101900180202,0.185935090265808
42186,101900180203,0.155098392603338
42187,101900180204,0.300124416266149
42188,101900180301,0.537687666041971
42189,101900180302,0.387062339880444
42190,101900180303,0.161772664912965
42191,101900180304,0.885099619368961
42192,101900180305,0.218084924089242
42193,101900180306,0.419283271627618
42194,101900180401,0.164806860149947
42195,101900180402,0.278940237844347
42196,101900180403,0.171452556397991
42197,101900180404,0.364159473900534
42198,101900180501,0.212460096378683
42199,101900180502,0.542259237783986
42200,101900180503,1.072798079105490
42201,101900180504,3.003643543264640
42202,101900180601,0.644718644067797
42203,101900180602,0.838110819880132
42204,101900180603,0.467975442759642
42205,101900180604,0.686783473934674
42206,101900180605,0.092186306534705
42207,101900180606,1.277799575260480
42208,101900180701,0.177068090482751
42209,101900180702,0.074028610547188
42210,101900180703,0.890329757647994
42211,101900180704,0.207118517674597
42212,101900180705,2.543242517332260
42213,101900180706,1.996279946431230
42214,102001010101,0.060519801043236
42215,102001010102,0.102891805280024
42216,102001010103,0.132762876419286
42217,102001010104,0.071264607679466
42218,102001010105,0.024954050010686
42219,102001010106,0.092223704254404
42220,102001010107,0.109119742787626
42221,102001010108,0.101930490302373
42222,102001010109,0.848457666494579
42223,102001010201,0.140163218827102
42224,102001010202,0.075441462369331
42225,102001010203,0.136091552613232
42226,102001010204,0.124424241965859
42227,102001010205,0.216054423651866
42228,102001010206,0.113739482223377
42229,102001010207,0.695872061235648
42230,102001010208,1.789609114122960
42231,102001010301,0.331793188818839
42232,102001010302,0.303773766084118
42233,102001010303,0.202775091710027
42234,102001010304,0.325377793667542
42235,102001010305,0.916522624421733
42236,102001010401,0.429142438730241
42237,102001010402,0.187499594479734
42238,102001010403,0.391765064629250
42239,102001010404,0.271787262652725
42240,102001010405,0.740498671875528
42241,102001010406,0.587381056413244
42242,102001010407,0.757112526539278
42243,102001010408,0.727253292613094
42244,102001010501,0.414981867986491
42245,102001010502,0.886915633230074
42246,102001010503,1.145680291619640
42247,102001010504,0.436926950545535
42248,102001010505,0.394116900552375
42249,102001010506,2.132059065808340
42250,102001010507,3.531531888937930
42251,102001010601,0.241451580709054
42252,102001010602,0.596397802718938
42253,102001010603,0.738009608297591
42254,102001010604,1.067612925075440
42255,102001010605,0.581212196204881
42256,102001010606,0.494545782975350
42257,102001010607,0.961352523167708
42258,102001010608,1.489355964199630
42259,102001010701,0.312256734511777
42260,102001010702,0.413634526679580
42261,102001010703,2.034670911583650
42262,102001010704,5.600099518991540
42263,102001010801,0.157986776910215
42264,102001010802,0.305952431604476
42265,102001010803,0.320351127371337
42266,102001010804,0.321221487296779
42267,102001010805,0.388956850533808
42268,102001010806,1.164178592029010
42269,102001010807,0.622719418325442
42270,102001010808,0.856054301466764
42271,102001010901,1.319028952045580
42272,102001010902,0.669777673643653
42273,102001010903,0.329846318559989
42274,102001010904,2.165291380897490
42275,102001010905,0.823411130176957
42276,102001011001,0.809446542946297
42277,102001011002,1.317289620145370
42278,102001011003,1.471878597754610
42279,102001011004,0.645161575761866
42280,102001011005,0.830233686023379
42281,102001011006,1.088660573425300
42282,102001011007,9.187214233038350
42283,102001011101,0.882734949392515
42284,102001011102,0.634542142738864
42285,102001011103,0.787514746539629
42286,102001011104,8.419473284375790
42287,102001011105,1.236396213250180
42288,102001011106,1.850966830747500
42289,102001011107,1.348884811911510
42290,102001020101,0.427656905952236
42291,102001020102,0.819186375348262
42292,102001020103,0.375482060178790
42293,102001020104,0.254408616764636
42294,102001020105,0.875761011559981
42295,102001020201,0.619206659501259
42296,102001020202,0.520373674991571
42297,102001020203,0.440096047970920
42298,102001020204,0.563285522402379
42299,102001020205,0.647660978833081
42300,102001020301,0.984994529746859
42301,102001020302,1.068174395819730
42302,102001020303,6.662001563721660
42303,102001020304,0.833662408832655
42304,102001020305,5.329600393804610
42305,102001020401,0.674100755415479
42306,102001020402,1.781033756543720
42307,102001020403,3.402043554377530
42308,102001020404,12.626427376202100
42309,102001030101,0.773115577889447
42310,102001030102,0.725614122835935
42311,102001030103,1.503289691856690
42312,102001030104,0.911340381508461
42313,102001030105,1.063135828962010
42314,102001030106,1.709063782170830
42315,102001030107,0.906143551085401
42316,102001030201,2.772766597705470
42317,102001030202,0.955462449444189
42318,102001030203,1.554097846539830
42319,102001030204,0.847773279352227
42320,102001030205,0.525505231009162
42321,102001030206,0.460105507207419
42322,102001030207,0.458333333333333
42323,102001030301,0.756618426618897
42324,102001030302,1.532670490758440
42325,102001030303,0.512290529314028
42326,102001030304,1.440085427961230
42327,102001030401,11.300329590311600
42328,102001030402,4.611303440589950
42329,102001030403,0.820397063311135
42330,102001030404,0.803349917526050
42331,102001030405,0.805852453565151
42332,102001030501,0.534935998662381
42333,102001030502,0.534752358322781
42334,102001030503,0.494052642683827
42335,102001030504,0.436388289236588
42336,102001030505,0.707527589711292
42337,102001030506,1.735943881329750
42338,102001030507,0.917348990774940
42339,102002010101,0.728766430738119
42340,102002010102,0.786071135092682
42341,102002010103,0.598623429757254
42342,102002010201,0.620859070800970
42343,102002010202,0.665148112273680
42344,102002010203,1.126814617053230
42345,102002010204,1.175083242444700
42346,102002010205,1.187205212426050
42347,102002010206,0.773979760903367
42348,102002010207,0.919950386413510
42349,102002010208,0.798849845659436
42350,102002010209,1.566393095995110
42351,102002010301,1.337831254494700
42352,102002010302,7.241059130196190
42353,102002010303,1.018104316462510
42354,102002010304,0.802220390334771
42355,102002010305,0.984050002211183
42356,102002010306,0.681251996167359
42357,102002010307,0.994748209616915
42358,102002010308,0.694680432645034
42359,102002010309,0.778029280911655
42360,102002010310,3.412253894167550
42361,102002010311,2.169568869616550
42362,102002020101,1.158170939298510
42363,102002020102,0.933629128167597
42364,102002020103,4.054693490596290
42365,102002020104,5.955492817404300
42366,102002020105,3.656144126908210
42367,102002020201,2.002249057827130
42368,102002020202,4.702288916903360
42369,102002020203,1.271149590402610
42370,102002020204,2.992117723017330
42371,102002020205,3.315653577192040
42372,102002020206,6.015234906351370
42373,102002020207,0.749243428457094
42374,102002020208,2.051788251655230
42375,102002020209,2.028418580021450
42376,102002020210,1.135536671609440
42377,102002020211,4.078783946612290
42378,102002030101,0.818037184564109
42379,102002030102,0.828066410661848
42380,102002030103,1.261521690098490
42381,102002030201,1.143014572847790
42382,102002030202,1.029828846135280
42383,102002030203,12.140785085093601
42384,102002030301,0.810104412260020
42385,102002030302,1.851821591213500
42386,102002030303,2.640051679586560
42387,102002030304,47.044249070093201
42388,102002030305,1.267422481470110
42389,102002030306,2.082475958925090
42390,102002030307,21.987633525305299
42391,102002030401,0.637885843348298
42392,102002030402,0.725135830712039
42393,102002030403,0.662998845117413
42394,102002030404,1.136142527058250
42395,102002030405,0.864806922381506
42396,102002030406,9.805627255882699
42397,102002030501,0.603638358645674
42398,102002030502,0.963307623518891
42399,102002030503,1.437781233456860
42400,102002030504,0.688483055899482
42401,102002030601,0.740412502581508
42402,102002030602,0.587199817280084
42403,102002030603,1.986527748897380
42404,102002030701,1.151094205785220
42405,102002030702,0.672633657666877
42406,102002030703,0.918686207084766
42407,102002030704,1.648713881213110
42408,102002030801,0.643900878159775
42409,102002030802,0.899473122232141
42410,102002030803,1.093110814419230
42411,102002030901,1.843390006014970
42412,102002030902,7.269211995586910
42413,102002030903,42.945152480655402
42414,102002030904,3.370452394472840
42415,102002030905,1.165387197524740
42416,102002030906,1.220275797169640
42417,102002030907,2.097458378326110
42418,102002031001,0.620800869107637
42419,102002031002,1.682635184287100
42420,102002031003,1.310038709167750
42421,102002031004,1.309111972839470
42422,102002031005,1.783956112434070
42423,102100010101,0.166960829133079
42424,102100010102,0.091638082170897
42425,102100010103,0.062406085312282
42426,102100010104,0.255917876413692
42427,102100010105,0.197836784908755
42428,102100010106,0.221729338701972
42429,102100010201,0.072435936913886
42430,102100010202,0.180089681805126
42431,102100010203,0.051018742487423
42432,102100010301,0.232558779802874
42433,102100010302,0.176287850038391
42434,102100010303,0.127119417184710
42435,102100010304,0.045217135880890
42436,102100010401,0.152177876255119
42437,102100010402,0.081815122818824
42438,102100010403,0.085153260407406
42439,102100010404,0.049887249010897
42440,102100010405,0.080993810502007
42441,102100010406,0.058254168753223
42442,102100010407,0.024871646914347
42443,102100010501,0.251090695043974
42444,102100010502,0.158682001794050
42445,102100010503,0.205709858469744
42446,102100010504,0.160209892986727
42447,102100010601,0.418682523765123
42448,102100010602,0.172801908637990
42449,102100010603,0.471700338267697
